nbSms,nbCalls,cumulativeCallDuration,averageCallDuration,isWeekDay,timeInDay,contactType
1,0,0,3.0,0,0,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
1,1,296,296.0,1,1,AMI
1,0,0,3.0,1,0,AMI
0,2,51,25.5,1,2,AMI
0,1,66,66.0,1,2,AMI
0,1,33,33.0,0,0,AMI
2,1,0,0.0,0,2,AMI
0,1,0,0.0,0,0,AMI
3,1,43,43.0,0,0,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,0,1,AMI
6,0,0,3.0,0,2,AMI
0,1,32,32.0,0,2,AMI
1,0,0,3.0,0,0,AMI
1,0,0,3.0,0,1,AMI
2,0,0,3.0,0,1,AMI
3,0,0,3.0,0,0,AMI
2,0,0,3.0,0,0,AMI
1,2,59,29.5,0,2,AMI
1,0,0,3.0,0,2,AMI
3,0,0,3.0,1,2,AMI
1,5,171,34.2,0,2,AMI
0,1,0,0.0,1,2,AMI
0,1,127,127.0,1,2,AMI
5,0,0,3.0,1,1,AMI
0,1,21,21.0,1,1,AMI
1,0,0,3.0,1,2,AMI
4,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
2,7,83,11.857142,1,2,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,1,AMI
4,0,0,3.0,1,0,AMI
4,0,0,3.0,1,0,AMI
2,1,123,123.0,1,0,AMI
4,1,44,44.0,1,2,AMI
0,1,69,69.0,1,2,AMI
1,0,0,3.0,1,0,AMI
3,0,0,3.0,1,2,AMI
2,1,22,22.0,1,2,AMI
0,2,140,70.0,1,2,AMI
5,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
0,1,22,22.0,1,2,AMI
1,0,0,3.0,1,0,AMI
0,1,0,0.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
5,1,0,0.0,1,2,AMI
0,1,50,50.0,1,2,AMI
6,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
2,1,2,2.0,1,2,AMI
10,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
11,0,0,3.0,0,2,AMI
4,0,0,3.0,1,2,AMI
4,0,0,3.0,1,2,AMI
12,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
15,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
9,0,0,3.0,1,0,AMI
4,0,0,3.0,1,0,AMI
10,0,0,3.0,1,1,AMI
3,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
12,0,0,3.0,0,2,AMI
3,0,0,3.0,0,0,AMI
0,1,372,372.0,0,1,FAMILLE
0,1,0,0.0,0,0,FAMILLE
0,1,7,7.0,0,2,FAMILLE
1,1,4,4.0,0,2,FAMILLE
8,0,0,3.0,0,2,FAMILLE
0,3,15,5.0,0,1,FAMILLE
3,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,2,FAMILLE
0,1,24,24.0,0,1,FAMILLE
0,1,43,43.0,0,2,FAMILLE
0,1,12,12.0,0,2,FAMILLE
0,1,11,11.0,1,1,FAMILLE
0,2,666,333.0,0,0,FAMILLE
1,0,0,3.0,1,2,FAMILLE
5,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,0,1,AMI
1,0,0,3.0,0,0,AMI
1,1,93,93.0,0,0,AMI
0,1,57,57.0,0,2,AMI
1,0,0,3.0,0,2,AMI
0,2,0,0.0,0,0,AMI
1,0,0,3.0,0,2,AMI
6,0,0,3.0,0,2,AMI
4,1,169,169.0,0,2,AMI
6,0,0,3.0,0,2,AMI
3,0,0,3.0,1,0,AMI
4,0,0,3.0,1,1,AMI
5,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
4,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
4,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
5,0,0,3.0,1,0,AMI
1,0,0,3.0,1,1,AMI
1,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,0,AMI
6,0,0,3.0,1,2,AMI
6,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
7,0,0,3.0,1,2,AMI
16,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
8,0,0,3.0,1,0,AMI
12,0,0,3.0,1,0,AMI
12,0,0,3.0,0,2,AMI
3,0,0,3.0,0,2,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
3,0,0,3.0,1,1,AMI
1,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
6,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
8,0,0,3.0,1,2,AMI
2,0,0,3.0,1,0,AMI
4,0,0,3.0,1,1,AMI
7,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
4,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
9,0,0,3.0,1,2,AMI
1,1,40,40.0,1,2,AMI
1,0,0,3.0,1,2,AMI
4,0,0,3.0,1,0,AMI
7,0,0,3.0,1,0,AMI
3,0,0,3.0,1,1,AMI
1,0,0,3.0,1,1,AMI
4,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
3,0,0,3.0,1,0,AMI
11,0,0,3.0,1,0,AMI
27,0,0,3.0,1,1,AMI
5,0,0,3.0,1,1,AMI
3,0,0,3.0,1,1,AMI
5,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
11,0,0,3.0,1,0,AMI
6,0,0,3.0,0,2,AMI
24,1,2904,2904.0,0,2,AMI
7,0,0,3.0,0,2,AMI
11,0,0,3.0,0,2,AMI
7,0,0,3.0,1,0,AMI
4,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
5,0,0,3.0,1,1,AMI
7,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
6,0,0,3.0,1,0,AMI
4,0,0,3.0,1,2,AMI
22,0,0,3.0,1,2,AMI
15,0,0,3.0,1,2,AMI
12,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
5,0,0,3.0,1,0,AMI
6,0,0,3.0,1,1,AMI
3,0,0,3.0,1,1,AMI
5,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
8,0,0,3.0,1,0,AMI
19,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
10,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,0,AMI
3,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
0,1,178,178.0,1,2,AMI
4,0,0,3.0,1,1,AMI
6,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
6,0,0,3.0,1,1,AMI
4,0,0,3.0,1,1,AMI
6,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
11,0,0,3.0,1,0,AMI
14,0,0,3.0,1,0,AMI
3,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
8,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,1,AMI
9,0,0,3.0,1,2,AMI
4,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
7,0,0,3.0,1,2,AMI
3,0,0,3.0,1,1,AMI
6,0,0,3.0,1,1,AMI
4,0,0,3.0,1,0,AMI
14,0,0,3.0,1,0,AMI
4,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
11,0,0,3.0,1,2,AMI
6,0,0,3.0,1,0,AMI
2,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
17,0,0,3.0,1,0,AMI
6,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
33,0,0,3.0,1,2,AMI
14,1,640,640.0,1,2,AMI
4,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
3,1,614,614.0,1,2,AMI
4,0,0,3.0,1,0,AMI
8,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
5,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
0,3,124,41.333332,1,2,AMI
1,0,0,3.0,0,2,AMI
39,0,0,3.0,0,2,AMI
25,0,0,3.0,0,2,AMI
1,0,0,3.0,1,0,AMI
8,0,0,3.0,1,1,AMI
9,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
9,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
4,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,1,AMI
4,0,0,3.0,1,1,AMI
1,0,0,3.0,1,1,AMI
7,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
8,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
3,0,0,3.0,1,1,AMI
7,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
7,1,314,314.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
3,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
4,0,0,3.0,1,0,AMI
3,0,0,3.0,1,1,AMI
12,0,0,3.0,1,0,AMI
5,1,298,298.0,1,2,AMI
0,1,761,761.0,1,2,AMI
17,0,0,3.0,1,2,AMI
11,0,0,3.0,1,2,AMI
5,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
4,0,0,3.0,0,2,AMI
14,0,0,3.0,0,2,AMI
6,0,0,3.0,0,2,AMI
2,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,1,AMI
8,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,1,AMI
4,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
3,0,0,3.0,1,0,AMI
7,0,0,3.0,1,0,AMI
6,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,1,1,AMI
6,0,0,3.0,1,1,AMI
15,0,0,3.0,1,0,AMI
4,0,0,3.0,1,0,AMI
2,1,143,143.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,0,2,AMI
4,0,0,3.0,0,0,AMI
1,4,35,8.75,0,0,AMI
3,6,91,15.166667,0,2,AMI
1,0,0,3.0,0,2,AMI
6,0,0,3.0,0,2,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
1,1,155,155.0,1,0,AMI
3,0,0,3.0,1,0,AMI
3,0,0,3.0,1,0,AMI
3,0,0,3.0,1,2,AMI
14,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,1,AMI
5,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
2,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
7,0,0,3.0,1,2,AMI
10,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,1,AMI
6,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
3,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
3,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
4,0,0,3.0,1,1,AMI
0,1,0,0.0,1,0,AMI
1,1,167,167.0,1,0,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
1,0,0,3.0,1,1,AMI
5,0,0,3.0,1,1,AMI
0,2,212,106.0,1,0,AMI
2,0,0,3.0,1,0,AMI
1,1,35,35.0,1,2,AMI
1,2,12,6.0,1,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,1,AMI
11,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
6,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
5,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
7,0,0,3.0,1,1,AMI
1,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
9,0,0,3.0,1,0,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
5,0,0,3.0,1,1,AMI
9,0,0,3.0,1,0,AMI
4,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
5,0,0,3.0,1,0,AMI
4,0,0,3.0,1,1,AMI
4,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
8,0,0,3.0,1,0,AMI
0,1,41,41.0,1,2,AMI
5,0,0,3.0,1,1,AMI
9,0,0,3.0,1,0,AMI
7,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
0,3,89,29.666666,0,0,AMI
3,0,0,3.0,0,0,AMI
2,0,0,3.0,0,2,AMI
2,0,0,3.0,0,2,AMI
5,0,0,3.0,0,2,AMI
6,0,0,3.0,0,2,AMI
2,0,0,3.0,0,2,AMI
2,0,0,3.0,1,2,AMI
4,0,0,3.0,1,2,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
9,0,0,3.0,1,0,AMI
23,0,0,3.0,1,2,AMI
13,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
8,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,1,AMI
1,0,0,3.0,1,1,AMI
7,0,0,3.0,1,2,AMI
13,0,0,3.0,1,2,AMI
14,0,0,3.0,1,2,AMI
22,0,0,3.0,1,2,AMI
6,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
9,0,0,3.0,1,0,AMI
23,0,0,3.0,1,2,AMI
15,0,0,3.0,1,2,AMI
15,0,0,3.0,1,2,AMI
21,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
3,0,0,3.0,1,1,AMI
3,0,0,3.0,1,0,AMI
7,0,0,3.0,1,2,AMI
4,0,0,3.0,1,2,AMI
7,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
10,0,0,3.0,1,0,AMI
17,0,0,3.0,1,2,AMI
25,0,0,3.0,1,2,AMI
27,0,0,3.0,1,2,AMI
30,0,0,3.0,1,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,0,0,AMI
5,0,0,3.0,0,1,AMI
1,0,0,3.0,0,1,AMI
1,0,0,3.0,0,2,AMI
3,0,0,3.0,0,1,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,1,1,AMI
11,0,0,3.0,1,0,AMI
6,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
26,0,0,3.0,1,2,AMI
4,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
4,0,0,3.0,1,0,AMI
12,0,0,3.0,1,2,AMI
14,0,0,3.0,1,2,AMI
10,0,0,3.0,1,2,AMI
6,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
7,0,0,3.0,1,2,AMI
1,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
3,0,0,3.0,1,0,AMI
5,1,346,346.0,1,2,AMI
15,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
1,0,0,3.0,1,1,AMI
7,0,0,3.0,1,1,AMI
3,0,0,3.0,1,0,AMI
8,0,0,3.0,1,0,AMI
12,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
14,0,0,3.0,1,2,AMI
20,0,0,3.0,1,2,AMI
17,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
7,0,0,3.0,1,2,AMI
1,0,0,3.0,0,0,AMI
1,0,0,3.0,0,1,AMI
7,0,0,3.0,0,1,AMI
3,0,0,3.0,0,0,AMI
8,0,0,3.0,0,0,AMI
33,0,0,3.0,0,2,AMI
25,0,0,3.0,0,2,AMI
14,0,0,3.0,0,2,AMI
15,0,0,3.0,0,2,AMI
6,0,0,3.0,0,2,AMI
3,0,0,3.0,0,2,AMI
3,0,0,3.0,0,0,AMI
2,0,0,3.0,0,1,AMI
1,0,0,3.0,0,1,AMI
19,0,0,3.0,0,2,AMI
20,0,0,3.0,0,2,AMI
12,0,0,3.0,0,2,AMI
14,0,0,3.0,0,2,AMI
3,0,0,3.0,0,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,1,AMI
6,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
4,0,0,3.0,1,2,AMI
8,1,0,0.0,1,2,AMI
8,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
2,0,0,3.0,1,1,AMI
18,0,0,3.0,1,2,AMI
14,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
7,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
4,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
11,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
4,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
21,0,0,3.0,1,0,AMI
18,0,0,3.0,1,2,AMI
21,0,0,3.0,1,2,AMI
11,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
3,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
2,2,468,234.0,1,0,AMI
17,0,0,3.0,1,0,AMI
3,0,0,3.0,1,2,AMI
1,0,0,3.0,0,0,AMI
2,0,0,3.0,0,0,AMI
2,0,0,3.0,0,1,AMI
1,0,0,3.0,0,1,AMI
10,0,0,3.0,0,1,AMI
1,0,0,3.0,0,0,AMI
7,0,0,3.0,0,0,AMI
5,0,0,3.0,0,2,AMI
9,0,0,3.0,0,2,AMI
10,0,0,3.0,0,2,AMI
25,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
2,0,0,3.0,0,1,AMI
4,0,0,3.0,0,0,AMI
5,0,0,3.0,0,0,AMI
9,1,646,646.0,0,2,AMI
24,0,0,3.0,0,2,AMI
21,0,0,3.0,0,2,AMI
31,0,0,3.0,0,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,1,AMI
3,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
11,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
7,1,915,915.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
2,1,96,96.0,1,0,AMI
13,0,0,3.0,1,0,AMI
24,0,0,3.0,1,0,AMI
9,0,0,3.0,1,0,AMI
40,0,0,3.0,1,2,AMI
16,0,0,3.0,1,2,AMI
15,0,0,3.0,1,2,AMI
11,0,0,3.0,1,2,AMI
6,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
10,0,0,3.0,0,1,AMI
52,0,0,3.0,0,1,AMI
8,0,0,3.0,0,1,AMI
3,0,0,3.0,0,0,AMI
3,0,0,3.0,0,0,AMI
2,0,0,3.0,0,0,AMI
4,0,0,3.0,0,2,AMI
4,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
3,0,0,3.0,0,0,AMI
2,1,307,307.0,0,0,AMI
6,0,0,3.0,0,2,AMI
22,0,0,3.0,0,2,AMI
38,0,0,3.0,0,2,AMI
19,0,0,3.0,0,2,AMI
1,0,0,3.0,1,2,AMI
3,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
12,0,0,3.0,1,0,AMI
24,0,0,3.0,1,2,AMI
29,0,0,3.0,1,2,AMI
4,2,2105,1052.5,1,2,AMI
2,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
4,0,0,3.0,1,2,AMI
11,0,0,3.0,1,2,AMI
6,0,0,3.0,1,2,AMI
1,0,0,3.0,1,1,AMI
4,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
7,0,0,3.0,1,0,AMI
10,0,0,3.0,1,0,AMI
8,0,0,3.0,1,2,AMI
7,0,0,3.0,1,2,AMI
7,1,37,37.0,1,2,AMI
1,0,0,3.0,1,0,AMI
10,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,0,1,AMI
3,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
7,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
4,0,0,3.0,1,1,AMI
20,0,0,3.0,0,0,AMI
16,0,0,3.0,0,0,AMI
10,0,0,3.0,0,1,AMI
18,0,0,3.0,0,1,AMI
5,0,0,3.0,0,1,AMI
16,0,0,3.0,0,0,AMI
3,0,0,3.0,0,0,AMI
15,0,0,3.0,0,0,AMI
14,0,0,3.0,0,2,AMI
18,0,0,3.0,0,2,AMI
16,0,0,3.0,0,2,AMI
8,0,0,3.0,0,2,AMI
3,0,0,3.0,0,2,AMI
13,0,0,3.0,1,0,AMI
7,0,0,3.0,1,2,AMI
27,0,0,3.0,1,2,AMI
12,0,0,3.0,1,2,AMI
10,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
10,0,0,3.0,1,1,AMI
4,0,0,3.0,1,0,AMI
4,1,35,35.0,1,0,AMI
4,0,0,3.0,1,0,AMI
14,0,0,3.0,1,2,AMI
18,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
17,0,0,3.0,1,2,AMI
12,0,0,3.0,1,2,AMI
12,0,0,3.0,1,2,AMI
7,0,0,3.0,1,1,AMI
5,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
0,1,421,421.0,1,2,AMI
9,0,0,3.0,1,2,AMI
7,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
21,0,0,3.0,1,2,AMI
11,0,0,3.0,1,2,AMI
6,1,929,929.0,1,2,AMI
5,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
8,6,4,0.6666667,1,2,AMI
20,0,0,3.0,1,0,AMI
11,0,0,3.0,1,0,AMI
12,0,0,3.0,1,2,AMI
14,0,0,3.0,1,2,AMI
6,0,0,3.0,1,2,AMI
15,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
7,0,0,3.0,0,1,AMI
3,0,0,3.0,0,1,AMI
5,0,0,3.0,0,1,AMI
8,0,0,3.0,0,0,AMI
1,0,0,3.0,0,2,AMI
3,0,0,3.0,0,2,AMI
1,0,0,3.0,0,0,AMI
1,0,0,3.0,0,1,AMI
33,1,743,743.0,0,1,AMI
9,0,0,3.0,0,0,AMI
10,0,0,3.0,0,0,AMI
10,0,0,3.0,0,0,AMI
7,0,0,3.0,0,2,AMI
5,0,0,3.0,0,2,AMI
8,0,0,3.0,0,2,AMI
18,0,0,3.0,0,2,AMI
12,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
10,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
8,0,0,3.0,1,2,AMI
7,0,0,3.0,1,2,AMI
11,0,0,3.0,1,2,AMI
8,0,0,3.0,1,2,AMI
8,0,0,3.0,1,2,AMI
3,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
16,0,0,3.0,1,2,AMI
8,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
32,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
5,1,6,6.0,1,2,AMI
3,1,3,3.0,1,2,AMI
1,1,2616,2616.0,1,2,AMI
3,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
21,0,0,3.0,1,1,AMI
3,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
